file,symbols_and_lines,components_and_lines,choices_and_lines,api_calls_and_lines,route_guards,state_and_subscriptions,flags,relative_dependencies
client/src/components/admin/GlobalCommandPalette.jsx,GlobalCommandPalette:303; MobileSheet:1119; AttachButton:1512; AttachmentStrip:1555; ThreadList:1616; Section:1683; SheetRow:1713,MobileSheet:686; AttachButton:811; DictationButton:819; AttachmentStrip:901; ThreadList:921; ToolActivityList:990; PendingActionsCard:1001; AttachButton:1299; DictationButton:1305; AttachmentStrip:1326; ToolActivityList:1424; PendingActionsCard:1439; Section:1443; ThreadList:1444; Section:1449; SheetRow:1451; Section:1468; SheetRow:1470,,GET/default ${…}${…}:62; GET/default /admin/intelligence-bar/quick-actions?context=${…}:402; GET/default /admin/intelligence-bar/threads?limit=20:474; GET/default /admin/intelligence-bar/threads/${…}:493; GET/default /admin/intelligence-bar/threads/latest:509; POST /admin/intelligence-bar/query:543,,localStorage.getItem waves_admin_user:42; localStorage.getItem waves_admin_token:64; localStorage.getItem waves_admin_user:173; localStorage.getItem None:181; localStorage.setItem None:194; localStorage.removeItem None:459; localStorage.getItem None:514; localStorage.setItem None:640; window.addEventListener keydown:386,,client/src/hooks/useIntelligenceBarPageData.jsx; client/src/hooks/useIsMobile.js; client/src/hooks/useModalFocus.js; client/src/components/tech/DictationButton.jsx; client/src/components/admin/PendingActionsCard.jsx; client/src/components/admin/ToolActivityList.jsx; client/src/utils/ibImages.js; client/src/lib/timezone.js
client/src/components/admin/InsertLinkSheet.jsx,InsertLinkSheet:80,Sheet:117; SheetHeader:118; SheetBody:173,,,,; ,,client/src/components/ui/Sheet.jsx; client/src/components/ui/cn.js
client/src/components/admin/IntegrationHealthSection.jsx,IntegrationHealthSection:65; IntegrationCard:165,IntegrationCard:156,,GET/default ${…}${…}:21; GET/default /admin/integrations/health:76; POST /admin/token-health/check:89,,localStorage.getItem waves_admin_token:24; ,,
client/src/components/admin/IntelligenceBarShell.jsx,AttachIcon:127; QuickChip:147; IntelligenceBarShell:180,AttachIcon:286; QuickChip:389; PendingActionsCard:479,,,,; ,,client/src/components/ui/index.js; client/src/hooks/useIntelligenceBar.js; client/src/components/admin/PendingActionsCard.jsx
client/src/components/admin/JobCostCard.jsx,JobCostCard:11; Stat:222,Stat:144; Stat:145; Stat:146; Stat:152,,GET/default /admin/job-costs?scheduled_service_id=${…}&limit=1:48; GET/default /admin/job-forms/submissions?scheduled_service_id=${…}:53; POST /admin/job-costs/recalc/${…}:69,,; ,,client/src/lib/adminFetch.js
client/src/components/admin/JobFormSection.jsx,JobFormSection:17; Field:184,Field:170,,GET/default /admin/job-forms/templates/by-service/${…}:53,,; ,,client/src/lib/adminFetch.js
client/src/components/admin/MobileNewCustomerSheet.jsx,MobileNewCustomerSheet:62,X:186; AddressAutocomplete:323,,POST ${…}/admin/customers/quick-add:106,,localStorage.getItem waves_admin_token:109; ,,client/src/components/AddressAutocomplete.jsx; client/src/hooks/useModalFocus.js; client/src/lib/customerFormOptions.js
client/src/components/admin/MobileServiceLibrary.jsx,Field:57; SearchBar:78; Header:101; LargeTitle:142; MenuView:154; Thumb:220; CategoriesView:235; CategoryDetail:365; DiscountsView:429; DiscountEditPanel:607; AllServicesView:758; ServiceEditPanel:976; MobileServiceLibrary:1253,AdminCommandHeader:176; Header:278; LargeTitle:283; SearchBar:284; Thumb:318; CategoryDetail:355; Header:482; SearchBar:491; DiscountEditPanel:499; Thumb:545; DiscountEditPanel:581; Field:680; Field:691; Field:705; Header:813; ServiceEditPanel:828; SearchBar:841; Thumb:909; ServiceEditPanel:952; Field:1098; Field:1109; Field:1121; Field:1137; Field:1182; CategoriesView:1264; DiscountsView:1265; AllServicesView:1266; MenuView:1267,categories=Categories:156; discounts=Discounts:157; services=All Services:162; protocols=Treatment Plans:167,GET/default ${…}${…}:20,,localStorage.getItem waves_admin_token:22; ,,client/src/components/admin/AdminCommandHeader.jsx; client/src/constants/serviceCategories.js; client/src/lib/serviceLibraryPayload.js
client/src/components/admin/NotificationBell.jsx,NotificationBell:51,,,GET/default ${…}${…}:30; GET/default /admin/notifications/unread-count:67; GET/default /admin/notifications?limit=25:76; PUT /admin/notifications/${…}/read:125; PUT /admin/notifications/read-all:140,,localStorage.getItem waves_admin_token:32; setInterval None:86; document.addEventListener mousedown:97,,client/src/lib/push-subscribe.js
client/src/components/admin/OwedCommitmentsSummary.jsx,OwedCommitmentsSummary:22,Badge:92; Badge:93; Button:97; Button:100,,GET/default /admin/call-recordings/commitments/open?customer_id=${…}&limit=${…}:43; PATCH /admin/call-recordings/commitments/${…}:70,,; ,,client/src/components/ui/index.js; client/src/utils/admin-fetch.js
client/src/components/admin/PendingActionsCard.jsx,ContractView:62; PendingActionsCard:129,ContractView:255,,GET/default ${…}${…}:26; POST <computed>:187,,localStorage.getItem waves_admin_token:28; setInterval None:160,,
client/src/components/admin/PestProductionDiagnosticsPanel.jsx,PestProductionDiagnosticsPanel:69; Metric:277,Metric:155; Metric:160; Metric:166; Metric:167,,,,; ,,
client/src/components/admin/PortalUsageTab.jsx,PortalUsageTab:109,,,GET/default /admin/usage/summary?days=${…}&scope=${…}:123,,; ,,client/src/utils/admin-fetch.js; client/src/config/adminNavigation.js
client/src/components/admin/PricingLogicPanel.jsx,ChangelogTab:69; ProposalsTab:500; EditCell:1218; ConfigCard:1288; LawnBracketsTab:1735; DiscountRulesTab:1913; ProductsTab:2184; AuditLog:2355; PricingLogicPanel:2418,React.Fragment:293; EditCell:1411; EditCell:1442; EditCell:1524; EditCell:1895; EditCell:2099; EditCell:2139; LawnBracketsTab:2498; DiscountRulesTab:2506; ProductsTab:2511; ProposalsTab:2514; ChangelogTab:2516; ConfigCard:2568; AuditLog:2597,global=Global Constants:42; lawn=Lawn Care:43; pest=Pest Control:44; tree_shrub=Tree & Shrub:45; palm=Palm Injection:46; mosquito=Mosquito:47; termite=Termite:48; rodent=Rodent:49; one_time=One-Time:50; waveguard=WaveGuard:51; products=Products:52; proposals=Proposals:53; changelog=Changelog:54,GET/default ${…}${…}:31,,localStorage.getItem waves_admin_token:34; ,,client/src/hooks/useIsMobile.js; client/src/lib/adminAuth.js
client/src/components/admin/PushSettings.jsx,Toggle:38; PushSettings:77,Toggle:369; Toggle:376; Toggle:384,,GET/default ${…}${…}:25; GET/default /admin/push/preferences:87; PUT /admin/push/preferences:126,,localStorage.getItem waves_admin_token:27; ,,client/src/lib/push-subscribe.js
client/src/components/admin/PushSettingsV2.jsx,PushSettingsV2:105,Card:192; CardBody:194; Button:209; Button:212; Button:236; Switch:301; Switch:308; Switch:315; Switch:353,,GET/default ${…}${…}:40; GET/default /admin/push/preferences:116; PUT /admin/push/preferences:161,,localStorage.getItem waves_admin_token:42; ,,client/src/components/ui/index.js; client/src/lib/push-subscribe.js
client/src/components/admin/ServiceOutlineComposerModal.jsx,SectionPreview:43; ServiceOutlineComposerModal:101,CheckCircle2:39; AlertTriangle:40; Sprout:314; Badge:317; Badge:329; X:345; Button:378; RefreshCw:379; Button:391; RefreshCw:392; SectionPreview:409; ShieldCheck:433; Clock3:466; MousePointerClick:478; Clock3:478; Button:494; Button:497; Copy:498; Button:501; Button:504; MessageSquare:505; Button:508; Mail:509; Button:512; Send:513,,POST /admin/service-outlines/preview:135; GET/default /admin/service-outlines/${…}/events:158; GET/default /admin/service-outlines/${…}:170; POST /admin/service-outlines:200; POST /admin/service-outlines/${…}/approve:230; POST /admin/service-outlines/${…}/send:236; POST /admin/service-outlines/${…}/regenerate:277,,; document.addEventListener keydown:186,,client/src/components/ui/index.js
client/src/components/admin/StickyActionBar.jsx,StickyActionBar:36; ActionColumn:68; CustomerActionBar:112; EstimateActionBar:186; JobActionBar:221; InvoiceActionBar:254,ActionColumn:61; Icon:89; StickyActionBar:137; StickyActionBar:197; StickyActionBar:225; StickyActionBar:263,text=Text:140; call=Call:149; estimate=Estimate:156; book=Book:162; invoice=Invoice:172; edit=Edit:199; send=Send:200; convert=Convert:208; start=Start:227; reschedule=Reschedule:235; complete=Complete:241; text=Text Link:265; paid=Mark Paid:266; edit=Edit:274,,,; ,,client/src/components/ui/cn.js; client/src/components/admin/CallBridgeLink.jsx
client/src/components/admin/ToolActivityList.jsx,ToolActivityList:28,,,,,; ,,
client/src/components/brand/CustomerDialogHost.jsx,CustomerDialogHost:29,Icon:113,,,,; window.addEventListener None:36,,client/src/hooks/useLockBodyScroll.js; client/src/hooks/useModalFocus.js; client/src/theme-brand.js; client/src/theme-customer.js; client/src/components/Icon.jsx; client/src/components/BiometricGate.jsx
client/src/components/brand/WavesMark.jsx,WavesMark:3,,,,,; ,,
client/src/components/dashboard/AiChartsPanel.jsx,Legend:72; AiChart:86; AiChartsPanel:237,EmptyState:87; AiChart:132; Legend:155; Legend:213; ChartCard:317; DictationButton:326; AiChart:392; EmptyState:397; EmptyState:407; AiChart:408,,GET/default ${…}${…}:27,,localStorage.getItem waves_admin_token:26; ,,client/src/components/dashboard/charts.jsx; client/src/components/tech/DictationButton.jsx
client/src/components/dashboard/SmsInboxWidget.jsx,SmsInboxWidget:15,,,GET/default ${…}/admin/dashboard-ops/inbox:27; POST ${…}/admin/dashboard-ops/inbox/${…}/read:47; POST ${…}/admin/dashboard-ops/inbox/${…}/reply:58,,; setInterval None:37,,client/src/lib/adminAuth.js
client/src/components/dashboard/charts.jsx,ChartCard:87; KpiSparklineTile:121; Sparkline:207; KpiRing:248; KpiBullet:290; KpiDivergingBar:311; RevenueTrendArea:329; ReviewTrendChart:398; ServiceMixDonut:459; EstimateFunnel:517; AgingBar:590; RevenueByCity:643; CompletionGauge:673; Row:727; CaptureGauge:773; MrrTrendChart:870; LeadSourceBars:912; RetentionCohortGrid:943; TechLeaderboardBars:1032; EmptyState:1076; LowSamplePill:1104; CapitalAllocationCard:1112; ChannelChip:1218; AttributionFunnel:1352; ChannelMixBar:1398; AttributionScorecard:1437,Card:89; CardHeader:90; CardTitle:92; CardBody:97; Card:124; CardBody:125; ResponsiveContainer:140; AreaChart:146; Area:153; ResponsiveContainer:338; AreaChart:344; CartesianGrid:351; XAxis:352; YAxis:358; Tooltip:365; Area:370; Area:379; EmptyState:399; ResponsiveContainer:408; AreaChart:414; CartesianGrid:421; XAxis:422; YAxis:428; Tooltip:435; Area:442; EmptyState:468; ResponsiveContainer:473; PieChart:479; Pie:480; Cell:490; Tooltip:492; EmptyState:529; EmptyState:600; EmptyState:645; ResponsiveContainer:679; RadialBarChart:685; RadialBar:692; Row:711; Row:712; Row:713; Row:717; EmptyState:871; ResponsiveContainer:874; LineChart:880; CartesianGrid:881; XAxis:882; YAxis:883; Tooltip:890; Line:894; EmptyState:913; EmptyState:947; EmptyState:1033; EmptyState:1114; LowSamplePill:1150; LowSamplePill:1184; EmptyState:1442; EmptyState:1443; EmptyState:1446; AttributionFunnel:1498; ChannelChip:1526; ChannelChip:1605; ChannelMixBar:1638,current=Current:592; days_30=1–30 days:593; days_60=31–60 days:594; days_90=61–90 days:595; days_120=91–120 days:596; days_120_plus=121+ days:597; calls=Calls:1325; uniqueCallers=Unique:1326; leads=Leads:1327; booked=Booked:1328; conversionPct=Conv:1329; revenue=Revenue:1330; roi=ROI:1331,,,; ,,client/src/components/ui/index.js
client/src/components/dispatch/ActionQueuePane.jsx,ActionQueuePane:18,Button:48; AlertCard:80,,,,; ,,client/src/hooks/useDispatchAlerts.js; client/src/components/dispatch/AlertCard.jsx; client/src/components/ui/index.js
client/src/components/dispatch/AlertCard.jsx,TechLateBody:66; UnassignedOverdueBody:91; MissedPhotoBody:112; MoaViolationBody:128; GenericBody:152; AlertCard:186,Card:207; Body:231; Button:237,,,,; ,,client/src/components/ui/index.js
client/src/components/dispatch/CSRPanelV2.jsx,CSRPanelV2:22,Card:105; CardBody:106; Card:119; CardBody:120,urgent=Urgent pest issue:10; inspect=Inspection / estimate:11; lawn=Recurring lawn:12; callback=Callback / retreat:13; seasonal=Seasonal add-on:14,POST /api/dispatch/csr/slots:33,,localStorage.getItem waves_admin_token:7; ,,client/src/components/ui/index.js
client/src/components/dispatch/DispatchBoardLayout.jsx,DispatchBoardLayout:29,,roster=Roster:24; map=Map:25; alerts=Alerts:26,,,; ,,client/src/components/ui/index.js
client/src/components/dispatch/DispatchMap.jsx,DispatchMap:110,GoogleMap:212; Marker:225; Marker:236,,,,; ,,
client/src/components/dispatch/InsightsPanelV2.jsx,InsightsPanelV2:16,Card:80; CardBody:80; Button:82; Card:88; CardBody:89; Card:101; CardBody:102; Card:127; CardBody:128; Card:173; CardBody:174,,GET/default /api/dispatch/insights?days=${…}:24,,localStorage.getItem waves_admin_token:12; ,,client/src/components/ui/index.js
client/src/components/dispatch/JobDrawer.jsx,Field:73; VisitExtras:98; JobDrawer:201,Field:129; Field:162; Field:177; Sheet:446; SheetHeader:447; Badge:453; Button:458; SheetBody:463; Field:472; Field:473; Field:489; Select:507; Button:532; Field:550; Field:560; Field:561; VisitExtras:562; VisualNotesReviewSection:564; SheetFooter:571; Button:573; Button:582,,GET/default ${…}/admin/dispatch/jobs/${…}:249; GET/default ${…}/admin/schedule/${…}/${…}:321; GET/default ${…}/admin/dispatch/technicians:345; PUT ${…}/admin/dispatch/jobs/${…}/assign:370; PUT ${…}/admin/dispatch/${…}/status:410,,localStorage.getItem waves_admin_token:56; ,visual_service_notes_enabled:206,client/src/components/ui/index.js; client/src/hooks/useFeatureFlag.js; client/src/components/dispatch/VisualNotesReviewSection.jsx; client/src/pages/tech/visitBrief.js
client/src/components/dispatch/RevenuePanelV2.jsx,RevenuePanelV2:20,Card:53; CardBody:54; Card:70; CardBody:71; Card:83; CardBody:84,,GET/default /api/dispatch/jobs?date=${…}&status=scheduled:27,,localStorage.getItem waves_admin_token:12; ,,client/src/components/ui/index.js
client/src/components/dispatch/TechCard.jsx,TechCardImpl:70,Card:117,,,,; window.setInterval None:74,,client/src/components/ui/index.js
client/src/components/dispatch/TechDrawer.jsx,Field:60; RouteStop:86; TechDrawer:114,Card:88; Badge:93; Sheet:159; SheetHeader:160; Badge:166; Button:171; SheetBody:176; Field:185; Field:186; Field:196; Card:208; Card:216; Card:229; RouteStop:248,,GET/default ${…}/admin/dispatch/techs/${…}:130,,localStorage.getItem waves_admin_token:34; ,,client/src/components/ui/index.js
client/src/components/dispatch/TechMatchPanelV2.jsx,TechMatchPanelV2:31,Card:62; CardBody:63; Card:70; CardBody:71; Card:92; CardBody:93; Card:127; CardBody:128,,POST /api/dispatch/match/simulate:44,,localStorage.getItem waves_admin_token:7; ,,client/src/components/ui/index.js
client/src/components/dispatch/TechRosterPane.jsx,TechRosterPane:16,TechCard:29,,,,; ,,client/src/components/dispatch/TechCard.jsx
client/src/components/dispatch/VisualNotesReviewSection.jsx,VisualNotesReviewSection:31,Button:106; Badge:126; Textarea:152; Button:161; Button:169; Button:177; Button:185,,GET/default /jobs/${…}/visual-moments:43; PATCH /visual-moments/${…}/visibility:69; PATCH /visual-moments/${…}/customer-caption:85,,; ,,client/src/components/ui/index.js; client/src/utils/admin-fetch.js
client/src/components/equipment/MileageTab.jsx,MileageTab:33; StatBox:438; TripRow:447,StatBox:171; StatBox:172; StatBox:173; StatBox:174; StatBox:193; StatBox:194; StatBox:195; StatBox:196; TripRow:245; StatBox:332; StatBox:333; StatBox:334; StatBox:335; StatBox:361; StatBox:362; StatBox:363; StatBox:364,dashboard=Dashboard:131; trips=Trips:132; monthly=Monthly:133; irs=IRS Report:134,GET/default ${…}${…}:8; GET/default ${…}${…}:15; GET/default /admin/mileage/dashboard:58; GET/default <computed>:70; GET/default /admin/mileage/daily?start_date=${…}&end_date=${…}:83; GET/default /admin/mileage/irs-report?year=${…}:89; POST /admin/mileage/sync:101; PUT /admin/mileage/trips/${…}:106; PUT /admin/mileage/trips/${…}:113,,localStorage.getItem waves_admin_token:9; localStorage.getItem waves_admin_token:16; ,,client/src/lib/timezone.js
client/src/components/estimates/CommercialProposalModal.jsx,CommercialProposalModal:57,Dialog:218; DialogHeader:219; DialogTitle:220; DialogBody:226; Loader2:229; Input:242; Input:246; Input:250; Input:254; Building2:264; Input:265; Button:271; Trash2:272; Input:280; Input:285; Input:290; Select:295; Switch:304; Button:311; Trash2:312; Button:318; Plus:319; Button:325; Plus:326; Textarea:331; DialogFooter:367; Badge:369; Button:371; Button:372; Loader2:373; Download:373; Button:375,,GET/default /admin/estimates/${…}/proposal:77; PUT /admin/estimates/${…}/proposal:165; GET/default ${…}/admin/estimates/${…}/proposal.pdf:199,,localStorage.getItem waves_admin_token:201; ,,client/src/components/ui/index.js
client/src/components/report/ProjectReportEngage.jsx,ProjectAskWaves:39; ProjectReviewAsk:119,Icon:111,,POST ${…}/reports/project/${…}/ask:50,,; ,,client/src/theme-brand.js; client/src/components/Icon.jsx
client/src/components/schedule/AnnualPrepayLauncher.jsx,AnnualPrepayLauncher:46,MobilePaymentSheet:172; AnnualPrepayInvoiceModal:187,,GET/default ${…}${…}:14; GET/default /admin/customers/${…}:57; GET/default /admin/invoices/${…}:106; POST /admin/invoices/${…}/void:121,,localStorage.getItem waves_admin_token:16; ,,client/src/components/admin/Customer360ProfileV2.jsx; client/src/components/schedule/MobilePaymentSheet.jsx
client/src/components/schedule/BestTimeHint.jsx,BestTimeHint:27,,,,,; ,,
client/src/components/schedule/BillingLaneCard.jsx,BillingLaneCard:55,,,,,; ,,
client/src/components/schedule/CalendarViewsV2.jsx,ViewModeSelectorV2:97; CalendarLoadError:132; WeekViewV2:152; MonthServiceChip:292; MonthDayCell:340; MonthViewV2:398,CalendarLoadError:178; Card:269; CardBody:270; MonthServiceChip:386; CalendarLoadError:539; Card:557; CardBody:558; DndContext:588; Card:590; MonthDayCell:611; RescheduleConfirmModal:622; Card:641; CardBody:642,day=Day:90; 5day=5-Day:91; week=Week:92; month=Month:93; list=List:94,GET/default ${…}${…}:56; GET/default /admin/schedule/week?start=${…}:171; GET/default /admin/schedule/month?month=${…}:416; POST /admin/dispatch/${…}/reschedule:495,,localStorage.getItem waves_admin_token:58; ,,client/src/components/ui/index.js; client/src/components/schedule/RescheduleConfirmModal.jsx; client/src/components/schedule/seriesMove.js; client/src/lib/timezone.js
